entity,count
Klöckner,2
Oliver Janich,2
Anne Will,2
Hagel,2
Cohn Bendit,2
Wippel,2
Zarzis,2
Sagt,2
NieMehrCDU,2
Hitlers,2
Frans Timmermans,2
Contra Mag,2
Kennedy,2
Biedermann,2
Kamran,2
Gerry Weber,2
Andreas Popp,2
Angela,2
Schröder,2
Ekelhafte,2
Frau Nahles,2
Faustdicke,2
Spendentour,2
Huch Kim Jong Merkel,2
Mascha,2
Matthäus,2
Ischias,2
Rot Blau,2
Merkt,2
Beck,2
Karl Marx,2
Bla bla bla,2
Macron,2
Laschet,2
Roth,2
Sisha,2
Bacho,2
hartaberfair,2
Geil,2
Netanjahu,2
Du,2
Frohe Ostern,2
Sawsan Chebli,2
Hillary Clinton,1
Dr Michael Ley,1
Krach,1
Strunzdoof,1
Amir,1
Opa,1
Krass,1
Geistesgestörte,1
Genial Sepp Holzer,1
Wohlstand,1
Eloquentes,1
krankehirne,1
Mach,1
Gonorö,1
Tilo Jung,1
Andrej Reisin,1
Modepark Röther,1
Pornos,1
Bah,1
Hamm Ca,1
Dummmichel,1
Gerichtsleiter,1
Niels Högel,1
Daniel Stelters,1
Drensteinfurt Südländisch,1
Uups,1
Widersinnig,1
Null,1
Südländer,1
futschi,1
Planübererfüllung,1
Akbar Schreier,1
Backwarenhersteller,1
ähm,1
CleanerFuture Waterbottle,1
Faktenfinder Gensing,1
Reul,1
Wendt,1
Recep Tayyip Erdogan,1
Amine Gül e,1
Apocalypse,1
Clanland,1
Jacob Ich,1
Dt,1
Heruntergesetztes,1
Klügere,1
RainerWendt,1
Maybrit lIIner,1
Wette Strafunfahig,1
Prophylaxetisch,1
Nix merkelmussweg,1
rebecca täter schwager presse,1
Becci rebecca findbecci,1
Schwager,1
Link,1
Twitter,1
Rebecca J Hope,1
Bulgare Dimitri,1
Jahren,1
Anne Frank Maas,1
Fürstenberg,1
Grün,1
Poli tiker,1
Mittenwald,1
Framing,1
Luisa Neubauer,1
Musiklärm,1
Bevormunden,1
Az K,1
rebecca findbecci RTL,1
Gery,1
Gery Keszler,1
Life Ball,1
Michael Ludwig,1
Kurzstreckenflüge,1
Risse,1
rääächtz,1
Latif,1
Montgomery Amerika,1
Irina Slav,1
Kay Nielsen,1
Kaushik Basu,1
Basu,1
August Hanning,1
Hanning Dublin,1
Lesenswer,1
Guido Knopp,1
Maria Ladenburger Mia,1
Andreas Halbach,1
Schleyer,1
Alex Kondakov,1
Schulz,1
rausschmeißenund,1
Grumpy Cat,1
Schüssel Grasser,1
Komentator,1
Post,1
Katrin Müller,1
Schüssel,1
Heinz Christian Strache,1
Niki Laudas,1
NikiLauda s Unfall,1
Wahlschlappen,1
Straßenbahnkorso,1
Toooooooooor JAAAAAAAAAA,1
Imad Karim,1
ca Jahre alte Hündin max,1
Weil Habeck,1
Franziskus,1
Loyalitätsprobleme Jesus Greta,1
Robert Habecks,1
Tichy Klimadiktatur,1
Linus Förster,1
Unzensuriert Den Mann,1
Mietendeckel,1
flickr CC BY,1
Tichy Strache,1
VoxAdpocalpyse Lauren Southerns,1
Lauren Southerns,1
Abdullah,1
Michael Steiner,1
Angelika Paschke Kratzin,1
weint,1
Erich Mielke,1
Trumps,1
Leo Varadkar,1
Rosi,1
Rosie Rosi,1
Kevins,1
Kevin Thilo,1
Apostasie,1
Kramp Karrenbauers,1
placenta,1
Baby Bison,1
Megacrash,1
Unsterblich,1
Tim K,1
Talk,1
Rothschild,1
Kipping,1
Jessica,1
Schw findbecci,1
Ken Jebsen,1
Wiltewka Wilberg O Wilke,1
Frau Suhrbier,1
Günter Wallraff,1
Donald Trump donald trump ice,1
Nie,1
Familienhetze,1
Spaß Elon,1
Elon Musk,1
Gibbs amp McGee,1
EkelWilfred Papa Wilberg O Wilke,1
Bonnie lass Dir,1
Verrecke,1
Rebecca s,1
Melphia,1
Michels,1
aich,1
jahaaa,1
Gebe,1
Johannes Grod,1
Stoppt,1
Uli Jörges,1
c Claudia Roth,1
freeflorian schwagerwars,1
Koranversen,1
Stephan Urbach,1
Min,1
rebecca schwagerwars,1
rebecca freeflorian schwager schwagerwars,1
Dämlich,1
Schutzbedürftig,1
Benedict Cumberbatch Jonny Lee Miller,1
Kuehnert,1
nohatespeech,1
Wehrmachtshelm,1
Ayatollahs,1
Konjunktursignale,1
Seyran Ate,1
Kretschmer,1
Dr Greta,1
Pervertiertes,1
Dr Lübcke,1
Katrin Göring,1
Lena Ist,1
Dimitri D,1
Lena,1
Maas amp Co,1
jähr Mädchen,1
Wehret,1
Anis,1
Ahmed,1
Achmed Achmed,1
Steinke,1
Richard Strauss,1
Zarathustra,1
Friedrich Nietzsches,1
Worten,1
Frederick Delius,1
Tschööh,1
Henry Kissinger,1
Marco Maier,1
Geopolitisch,1
Emmanuel Macron,1
Trapattoni,1
ewie,1
Klaus Wowereit,1
Dingensdah,1
Merz,1
armesdeutschland,1
Bürgerdialoge,1
Merkelgold,1
Weiss,1
Thing,1
Sami A,1
Scheisse,1
Lincoln Washington,1
NoAntifa,1
Engels,1
Uwe lügt,1
Unsinn,1
Bin Wossi Kölnerin,1
Gerhard Strate,1
Anja Reschke Claas,1
Georg Restle,1
DrTüncher,1
Fanatisierte,1
Ulrich Kutschera,1
Raschid K,1
rechtSchaut,1
Josef Strauss,1
Fr Merkel,1
Germanistan,1
Merkelsommer Justdoit,1
Adel S,1
Orwell Merkel,1
Maischberger,1
Sandrine,1
GroKo Will,1
Tja Twitter,1
Linkspropaganda,1
Flüchtlingshäuser,1
Aldous Leonard Huxley,1
Lars,1
noafd Mimimimi,1
Ach Uwe weisst Du,1
AfDwürgt,1
Alao,1
Blöde,1
Jasinna DerAufklärer,1
Bushs,1
Miene Waziri,1
Junker,1
klump,1
Olaf,1
Spekulatius,1
Oterhasi,1
Blümchenkaffee,1
Blackrock Friedrich,1
Kiesinger,1
Wilal Wilatürk,1
Oscar Wilde,1
Kafka,1
Kimjongangela,1
Gretchens,1
Wohlstandsvernichtung,1
Islam,1
Kanzlerindebatte,1
Heiner Flassbeck,1
Wiedervereinigungs,1
Clever,1
Versicherungspflichtig,1
Hartz IV,1
Vernunft,1
Mammon,1
Ingo Kramer,1
Vorgeladen,1
Merkel Schulz,1
Waffenlos,1
Augustus Bildungsdesaster,1
Pappnasen,1
Bruder,1
Alina,1
Wagenknecht,1
Christina Stürmer,1
nich,1
Brian der Kenianer,1
Gar,1
Beilangriff,1
Hamma Reker,1
Fluchtsuchende,1
Jungfrau Tja,1
Motto NoOutsider,1
Serkan,1
Ali Mohammed Serkan,1
Clintons,1
WilayaWilanar amp O Wilke,1
Rebecca s Handy,1
amp Merkel,1
Axel Petermann,1
Bzw,1
Dummköpfen,1
Produktionsseite,1
Wiltewka Wilberg amp,1
Ibrahima D von der Elfenbeinküste,1
Böse,1
EkelWilfred Wilberg amp Co,1
Frank Rennicke,1
Mustafa F,1
Geplünderte,1
Propagandavideos,1
Sabri Ben A,1
Faschistenmüssenweg,1
Ralf Stegner,1
Sarah,1
Rot,1
Deshslb,1
Passantin,1
Ca,1
Potzblitz,1
Ali Bashar,1
Ibrahim C,1
Kluges,1
Miri,1
Alias Identitäten,1
Mario Sixtus,1
Poppers,1
Gökhan,1
Andreas Geisel,1
Elma,1
Maya Khadra,1
Biden,1
noafd,1
Volker Beck,1
Nee Denken,1
fckafd noafd,1
anseh,1
Höcke,1
Islamophobie,1
Schöne,1
Oops,1
blabla bin hohl,1
Will blabla,1
Starke,1
mitbürger,1
MdB Stefan Keuter,1
fckafd,1
Uwe der Träumer,1
Saubermann,1
Messerverbot,1
Aha,1
J Maliqi,1
Manuela Schwesig,1
Schumacher amp Tiedje,1
N Interview,1
Yeah Claudia Roth,1
Nöö,1
Christi,1
Herrn Schäuble,1
Petra Hinz,1
Michael Haller,1
Anni amp Else,1
Claudi Roth,1
la Strache,1
jähriger Syrer,1
Cl Roth,1
Eben,1
Dirk Müller,1
Biodeutscher,1
Gammelfleischmeldungen,1
reinman,1
rotrotgrün,1
Bra,1
Eric Zemmour,1
Bankräuberin,1
by Milton Greene,1
Marlene Dietrich,1
Marilyn Monroe,1
ähm Gesichtern,1
Hollywood,1
Doris Day,1
Musterdemokraten,1
Sorry,1
Marie Sophie Hingst,1
Stegner Kahrs Chebli,1
Herzl,1
Markus Kassel,1
Brigitte,1
Magistratura Rossa,1
Urteilen Kuscheljustiz,1
Congratulations Björn Borg,1
googeln,1
Lorio,1
Attestiert,1
Sveja,1
Frech,1
Hr Mazyek,1
Kalayci SPD,1
Lina Kolodochka,1
Amadou B,1
oh Caroline,1
dir gemeins,1
Baerbock,1
Mark Harbers,1
Reinhard Sebastian Zimmermann,1
Anton Buijs,1
E v Hirschhausen,1
Institutsangehörige,1
LREM von Macron,1
Annegret KrampKarrenbauer,1
Europee,1
Glyphosat Berninger,1
Ulrich Teusch,1
Stefan Korinth Paul Schreyer,1
arab Gürtelschläger,1
Mr Sekr,1
Antisemitisch,1
Ahlam Tamimi,1
Matteo Salvini s Lega,1
Heiligabend,1
Allahs,1
Mohamed,1
Allah Akbars,1
Enteignet,1
Garantiemacht,1
Assad,1
C D Ponti,1
Gretas,1
Umweltfreundlichen Yutebeutel,1
Groko,1
Promiskuitiv,1
Herr M,1
Molath,1
Gehbehindert,1
Heinrich,1
Hitler,1
Ponte,1
Amtsanmaßungen,1
Beszeichnungen,1
Seh,1
bunga bunga,1
schoener,1
Hoert,1
Dienstleiterinnen,1
Miro,1
Lanz,1
Frank Hannig,1
Zenker,1
Sebastian,1
Elter Land,1
Dummichel,1
Julia,1
Fox Mulder,1
Nazimethoden,1
Frau Kahane,1
Bonifatius,1
Huhuhuhuu,1
Frau Merkel,1
Hur,1
Willy Brandt,1
Primitivlinge,1
Vollscheisse,1
dir izzda,1
Heinrich der Löwe,1
oh Mann,1
dat Erika,1
Mr Long Dong,1
Kretschmers,1
Dr Typ von Gehirnlos,1
Vogelschiss,1
Göbbels,1
Hmh,1
Gfg,1
Joachim Wendt,1
Doof,1
Destruktive,1
John Bercow,1
Prinz Harry,1
Unterwirfst,1
Ha,1
Otto,1
Scheiden,1
Sarah s Conner,1
Eckhardt,1
Eckhardt Prangert,1
bin nein Danke,1
Will,1
Ampel Otto,1
Iris Nieland,1
Wohnnot,1
Homo amp,1
MdL Dr Jan Bollinger,1
MdL Sylvia Groß,1
Kevin Kuehnert,1
Nicole Höchst MdB,1
RuW,1
Dr Köpperlin MdL,1
Krass MdL Köbberling,1
Schweitzer,1
Spiegel,1
hochaggressivem Mob,1
Köbberling MdL,1
Woelki,1
uns Allen,1
Schöner Wahlkampfabend,1
Erich Honecker,1
Reiherstieg Hauptdeich,1
Jan Pütz,1
Dr Gottfried Curio,1
Gott oh Gott,1
Retweeten,1
Ehrlich,1
Sohn von Israels,1
Genosse Staatsratsvorsitzender,1
Christiane,1
Louisa,1
Magniz,1
Leventz,1
Michael Frisch,1
Dr Bollinger,1
Pressegespäch,1
kinderlosen,1
Franz Josef Strauss,1
Pauschalverdacht,1
Lisa Lehmann,1
Rückhaltlose,1
Unfassbarer Treuebruch,1
agh,1
Wiesn,1
Jahren Klimakanzlerin,1
Manu,1
Extremistisches Personenpotential,1
Charlie Hebdo,1
Silvester koelnhbf Koeln,1
Traue,1
Silvester,1
Siggi,1
Kompromiss,1
koelnhbf,1
Herrlich,1
Unglaubliche Gruene,1
Wenn Hambach,1
Herrn Maaßen,1
Kissinger Arafat Obama,1
Luegenpresse,1
Yara,1
Gabelfrühstück,1
Wieder,1
Organsuchender,1
Naturschutzpartei AfDwählen,1
Reinhardswald,1
Youtuber Rezo,1
Nicole Höchst,1
Özdemir,1
Nette Personalie,1
Liane M,1
Witzig,1
RobertSarah Europa,1
Karin Göring Blödhart,1
Opa Peter,1
Unverhohlene,1
Broder,1
Lamya Kaddor,1
Gerecht Maaßen der Merkel,1
Wilfried Schmitz,1
Tim SCHOCKVIDEO,1
Vereinswahl,1
Angelika Ernst Cran Meinungssperre,1
Nikolai Klima,1
Tim FASSUNGSLOS,1
Eva Herman,1
Schultze Rhonhof,1
Gökmen Tanis,1
Rainer Winkler,1
Tinas Sohn,1
Tina K,1
Taharrush,1
Hey,1
Schere,1
Harvad,1
Viktor Orban,1
junkert,1
Klimaaktivist Arnold,1
Bißmann,1
Ashurafest,1
Greta Jünger,1
Schulschwänzerin,1
Multikultureller,1
aka Massiv,1
Panne Sicherheitspanne,1
Sandra,1
Hr Schulz,1
Andreas Neumann,1
Franz Josef Strauß,1
Melonenpartei,1
Merkelmussweg,1
Fabio,1
Endzeitängste,1
Knallhart,1
Jans Transmann,1
Tja,1
Rohani,1
Wählertäuschung,1
Anne Helm,1
Greta Kult,1
Gerald Otten,1
Nikolai Belohnung,1
Guterres Coudenhove Kalergi,1
Nikolai Inszenierte,1
Tim WIDERWÄRTIGES,1
Tim WAHRHEITSWELLE,1
RuW Roland Wuttke,1
Uninteressant,1
Ritallin,1
Kriegswaffenfund,1
Spitzenwissenschaftler,1
Niklas P,1
Walid S,1
Till Steffen,1
Ömer,1
Ömer amp Mehmet,1
Yasmin,1
Sief Allah H,1
Span,1
Ralph Ghadban,1
Merkeldeutschland,1
Diffamierendes,1
Remmo,1
Islam Scharia,1
Arian G,1
Abdullatif Hamami,1
Gauck,1
Nemi El Hassan,1
Frontal,1
Toto von TotoUndHarry,1
GaGa,1
Nigerer,1
Max Otte,1
jähriger Afrikaner,1
Katrin Göring Eckardt,1
Giffey,1
Lügenmärchen,1
RIP Karl Lagerfeld,1
Gretas Fall,1
Joschka Fischer,1
Martin Schulz Macron,1
Pilzmesser,1
Joseph Muscat,1
Wahlempfehlungen,1
Martin Schulz,1
Vll,1
Schönen,1
Heiko,1
chebliwitze,1
Alice Schwarzer,1
Btw,1
linksgrün,1
Klimagöttin Greta,1
Oliver Flesch,1
Kim Jong Un,1
Ne,1
Mein,1
rentnerpartei,1
Papi Alfred gesagt,1
Wiltewka Papa Wilberg,1
Gretel Oder,1
Juan Guaid,1
Kohl Schmidt,1
Nutzloses,1
Dunning Kruger,1
Wiltewka Wilke,1
Sahra Wagenknecht,1
Wilfuziusine,1
WilayaWilanar amp Wilke,1
Leopoldo L,1
Löwenherz,1
Götzentempel,1
Meinungs,1
Dilgasch,1
Ex,1
Zozan,1
Arabischsprachiger,1
Alfred Nobel,1
Maul,1
Zug,1
Bin von ganzem Herzen,1
Bernhard Schlink,1
Burghardt,1
Shalom,1
Jähriger Somalier,1
Geldern,1
Jürgen Trittin,1
Daniel Gurfinkel,1
Connor,1
linksblöd,1
Theresa May Galgenhumor,1
Florian Kohfeldt,1
Dieter Hecking,1
Boris Becker,1
Lehmann,1
Wilhelm Gedächtniskirche,1
Jackson,1
jährigen,1
Ueli Maurer,1
Unkulturhintergründen,1
Bosbach,1
Niko Kovac,1
Rübe,1
Ratz,1
Baum,1
Simone Peter Grün,1
Hass,1
Hendricks,1
Basta,1
Jefferson,1
AfDwirkt Prof Opaschowski,1
Götz Aly,1
Tröstet,1
Regierungspropaganda,1
Schlag,1
Claudia Roth Roth,1
Meuthen Strache,1
Dr Curio,1
AnneWill Strache,1
Bismarck,1
Matthias Moosdorf,1
Otto Addo,1
Isak,1
Jesu,1
Freitagsdemos,1
Bas Kast,1
Christian Pfeiffer,1
Retweete,1
Alan Kurdi,1
Heiko Schrangs,1
Gendergaga Klimawetter,1
Rathausaffäre,1
Buchstabentausch,1
Mike Krüger,1
Jürgen Klopps,1
Lars Klingbeils,1
Westernhagen,1
Conte,1
Emre Mohr,1
Koch,1
Heribert Prantl,1
Aladins Wunderlampe,1
messert,1
Michael Schumacher,1
Herzlichen Glückwunsch,1
Poggenburg,1
Margaret Aspinall,1
Renate Künast,1
Leonie David H,1
Madgeburg,1
Bevormungsmasche,1
Vernichtungs,1
Dardai,1
Grausen,1
Sohnes,1
Lüg,1
oh je,1
Schmähgedicht,1
Meuthen,1
Serviler,1
Reschke,1
Schneider,1
Dietrich,1
Sadiq Khan,1
Trump Merkel,1
Amthor,1
Wissenschaftsbetrüger,1
Nikolai Überlebenskampf,1
Georg Orwell,1
Frei,1
Ernst,1
Günther,1
Grünenmafia,1
Udo Voigt,1
Nikolai Post,1
Nikolai ZDF,1
Nikolai Singuläre,1
Gilad Atzmon,1
Lauterbach,1
Brudi chebliwitze,1
Frag,1
Cheblis,1
Lion Chebli,1
Shariah,1
Ramazan Akbas,1
Schwör,1
Gruenen Merkel,1
Netzfund,1
Stechender,1
Alde,1
Udo Lindenberg,1
Greta Wohl,1
Schandal Jahre alt Maria Jahre alt,1
Hermine,1
Adolf Habeck,1
nackt,1
Jetterin Charlotte Roche,1
Spahn,1
Bekennender,1
Süß,1
Antonia Hofreiter,1
Bin ficki ficki,1
Bin Deutsch,1
Bruder Schwester,1
Ralf Ralf,1
Fahr,1
Masochistischen Ring,1
Dr Joachim,1
Axel Schlimper,1
Gerd Ittner,1
Postenschacher,1
Hr SOROS,1
Polenz,1
Bachmann,1
Pegida Bachmann,1
Gretel Thunfisch,1
Magnitz,1
Böhmermanns,1
Getto,1
wegwerfwindeln,1
fertigfrass,1
Stalin,1
fcknzs,1
Alice Weidel,1
MMNews Weidel,1
Illner,1
Maischberger AnneWill Hartaberfair,1
Boris T Kaiser,1
Charlotte Knobloch,1
MdB Ulrich Oehme,1
Popp,1
Herbert Kickl,1
Dieter Stein,1
Seehofers,1
Flüchtlingsbürgen,1
Meinungsunterdrücku,1
Propagandamedien,1
Karl Lagerfeld,1
lebensfremden,1
Eugen Abler,1
Contra Mag Putins,1
Stefan Räpple,1
Sarrazins,1
Tichy Schäfer,1
Lawrow,1
Contra Mag Lawrow,1
Grausiger,1
Demostenes Floros,1
Tichy Politpegel,1
Tichy Armin Laschet,1
Elmar Hörig,1
Compact Klöckner,1
Oskar Lafontaine,1
Thomas Oppermann,1
Sigmar Gabriel,1
Thilo Sarrazins,1
Contra Mag Washingtons,1
Coman,1
Lewandowski,1
Strobl,1
Marius Wolf,1
Jean Claude beim Dämmerschoppen,1
IM Erika,1
BLAMAGE Merkel,1
Herzliche Grüße,1
Heide Pastor Bode,1
Heide Dr,1
Christ,1
Herbert Grönemeyer,1
Satirischer Essay,1
Angela Schallers Thingkreis Themar,1
Michael Friedrich Vogt,1
Herman Wir,1
Nikolai Nerling,1
Peter Prinzip,1
Fettklos,1
Hecking,1
Völler Labbadia,1
Wojciech Roszkowski,1
Huch Melanie Amann,1
Nancy Pelosi,1
Junckers Ischias,1
Wowereit,1
Michael,1
Dosenbrot,1
Merkelgäste,1
Kazimierz Frankiewicz,1
Alexander Isak,1
Heldt,1
Simone,1
Max Eberl,1
Outdoorgammeltag,1
Frank Ronald Bischoff,1
Bruno,1
Spangenberg,1
Detlev Spangenberg,1
Nazisraus,1
Alimentierte,1
EidMubarak,1
Greta Demos,1
Danke Alex,1
Kempf,1
AfD Fraktionschef Nobis,1
Koalitionsgedanken sturmreif,1
Sophie Scholl,1
Hans,1
hallo Herr mir,1
Ebner Steiner,1
Bayram,1
Dorothee Bär,1
Genial Bessermenschen,1
Baal Müller,1
Mario Reschke,1
Tosender,1
Maximilian Krah,1
Art GG,1
Frank Drechsler,1
Pädos,1
Muß,1
Weidel,1
Sebastian Wipfel,1
Walter Luebcke,1
Wachregiments Feliks Dzierzynski,1
Komning,1
Enrico Komning Mecklenburg,1
jawoll,1
Macron Soros,1
Hasser Poroschenko,1
Zahran Hashim,1
Oster,1
Palmer,1
Mohammeds,1
Mohamed A,1
Nestle,1
Eric X,1
Räuber Ali,1
Bin Klimasünder,1
Amüsant Twitter,1
Christian Kolonovits,1
Dolezal,1
Fritz Wepper,1
Juju,1
Polizeibekannter,1
Gerold Otten,1
Wanderwitz,1
Vera Lengsfeld,1
Christian Bärthel,1
Robby Schlund,1
Lieber Schulschwänzer,1
Lieber nichtregieren,1
Christopher W,1
Juncker EUWahl,1
afdmachtarbeitslos NiemalsAfD,1
Hahaha Malte Kaufmann,1
Aufwiegler,1
Dr h,1
Greta s,1
Uwe Steimle,1
Franz,1
Greta Jesus Thunberg,1
Julia Klöckners,1
Lauinger,1
Kam Heiko,1
Lenin,1
Klimageist,1
Buschkowsky,1
Timmermanns,1
Lenni,1
Ich frag,1
Herr Merz,1
Volker Pispers,1
Hallo Karl,1
Karl Lauterbach,1
Zopfgedöns,1
Uffbasse,1
Werkstattgespraech Versprecher,1
Gell,1
hoheitsvoll,1
ach sorry da,1
rin oh mein Gott,1
Müll,1
Kardashians,1
Ausreisegeld,1
Sommerbäder,1
Helfe,1
Denkdefizit,1
Fatmann,1
Rolex Mohammed Cheblis,1
Schöne Pfingsten,1
Hohlnuss Merkel,1
Nichts,1
Caligula,1
Unschön,1
ehmmm,1
Scheisst,1
rrrrächts,1
Apropos,1
Dr Walter Lübcke,1
A Nahles,1
Mario Barth,1
Dieselverbot,1
Seibert,1
Grönemeyer,1
helicoptercrash,1
Regenbogen,1
Annalena Baerbock,1
Annemarie,1
Sexistisch,1
Gehts,1
Richard Tauber,1
Meister Eder,1
Youtube,1
Guido,1
sikerim irgendwas,1
Anani,1
bin biodeutsch,1
Volker Kauder,1
Gretchen Doppelkarre,1
Liebe,1
Barley,1
Meldedrecksau,1
Satt,1
Ceaucescu,1
Luden,1
Denuzianten,1
Schleimer,1
Vordermann,1
Behrendt,1
Yeaaaahhh,1
